productId	productSKU	product_url	name	price	image	Category	Short Description	Description	tags	Features	Related Products	Size	Activity	Gender	Material	Color
1174	MSH12	https://gopher1.extrkt.com/?product=pierce-gym-short	Pierce Gym Short	£27.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/msh12-red_main-300x300.jpg	Men Sale|Clothing	This is a variable product called a Pierce Gym Short	The Pierce Gym Short is similar to our Arcadio Gym Short, but designed with a fitted, tapered look. A flat waistband with an adjustable drawstring adds comfort, with zippered pockets for safe, easy storage.	['Clothing', 'Men', 'Bottoms', 'Shorts|Clothing', 'Promotions', 'Men Sale|Clothing']	Dark red cotton shorts.  87% Supplex, 13% Lycra. Adjustable drawstring waistband. Built-in mesh brief. Machine wash cold, tumble dry low.	[{'Name': 'Orestes Fitness Short', 'Price': '£35.00', 'Link': 'https://gopher1.extrkt.com/?product=orestes-fitness-short'}]	32, 33, 34, 36	None	None	None	Black, Gray, Red
2047	WP13	https://gopher1.extrkt.com/?product=portia-capri	Portia Capri	£49.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/wp13-orange_main-300x300.jpg	Erin Recommends|Clothing	This is a variable product called a Portia Capri	From yoga at dawn to evenings curled up with a book, our Portia Capri gives you the comfort and freedom to cruise through the day. The high-waisted design keeps you covered while you’re bending and stretching, while contrast stripes promise a dash of sporty style.	['Clothing', 'Women', 'Bottoms', 'Pants|Clothing', 'Promotions', 'Pants|Clothing', 'Collections', 'Erin Recommends|Clothing']	Salmon heather capri sweats. Relaxed fit, high waist.  Inseam: 21″.  Wide elastic waistband.  Machine wash/dry.	[{'Name': 'Diana Tights', 'Price': '£59.00', 'Link': 'https://gopher1.extrkt.com/?product=diana-tights'}, {'Name': 'Sahara Leggings', 'Price': '£75.00', 'Link': 'https://gopher1.extrkt.com/?product=sahara-leggings'}]	28, 29	None	None	None	Blue, Green, Orange
1387	WB04	https://gopher1.extrkt.com/?product=prima-compete-bra-top	Prima Compete Bra Top	£24.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/wb04-blue_main-300x300.jpg	Bras & Tanks	This is a variable product called a Prima Compete Bra Top	Pull on the Prima Compete Bra Top and you’ll love the fabric: soft, stretchy, and ultra lightweight. But you’ll also love the racerback cut, for freer movement through all your athletic feats. `• Colorblocked details.• Machine wash/line dry.	['Clothing', 'Women', 'Tops', 'Bras & Tanks']		[{'Name': 'Erica Evercool Sports Bra', 'Price': '£39.00', 'Link': 'https://gopher1.extrkt.com/?product=erica-evercool-sports-bra'}, {'Name': 'Zoe Tank', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=zoe-tank'}, {'Name': 'Lucia Cross-Fit Bra', 'Price': '£39.00', 'Link': 'https://gopher1.extrkt.com/?product=lucia-cross-fit-bra'}, {'Name': 'Chloe Compete Tank', 'Price': '£39.00', 'Link': 'https://gopher1.extrkt.com/?product=chloe-compete-tank'}]	XS, S, M, L, XL	None	None	None	Blue, Purple, Yellow
1228	MT03	https://gopher1.extrkt.com/?product=primo-endurance-tank	Primo Endurance Tank	£29.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/mt03-red_main-300x300.jpg	Tanks	This is a variable product called a Primo Endurance Tank	Chances are your workout goes beyond free weights, which is why the Primo Endurance Tank employs maximum versatility. Run, lift or play ball – this breathable mesh top will keep you cool during all your activities.	['Clothing', 'Men', 'Tops', 'Tanks']	Red heather tank with gray pocket. Chafe-resistant flatlock seams.  Relaxed fit.  Contrast topstitching. Machine wash/dry.	[{'Name': 'Vulcan Weightlifting Tank', 'Price': '£28.00', 'Link': 'https://gopher1.extrkt.com/?product=vulcan-weightlifting-tank'}, {'Name': 'Rocco Gym Tank', 'Price': '£24.00', 'Link': 'https://gopher1.extrkt.com/?product=rocco-gym-tank'}, {'Name': 'Sparta Gym Tank', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=sparta-gym-tank'}, {'Name': 'Erikssen CoolTech™ Fitness Tank', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=erikssen-cooltech-fitness-tank'}]	XS, S, M, L, XL	None	None	None	Blue, Red, Yellow
502	MJ12	https://gopher1.extrkt.com/?product=proteus-fitness-jackshirt	Proteus Fitness Jackshirt	£45.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/mj12-orange_main-300x300.jpg	Jackets	This is a variable product called a Proteus Fitness Jackshirt	Part jacket, part shirt, the Proteus Fitness Jackshirt makes an ideal companion for outdoor training, camping or loafing on crisp days. Natural Cocona® technology brings breathable comfort and increased dryness along with UV protection and odor management. The drop-tail hem provides extra coverage when you’re riding a bike or replacing a sink valve.	['Clothing', 'Men', 'Tops', 'Jackets']	1/4 zip. Stand-up collar.  Machine wash/dry. Quilted inner layer.	[{'Name': 'Lando Gym Jacket', 'Price': '£99.00', 'Link': 'https://gopher1.extrkt.com/?product=lando-gym-jacket'}, {'Name': 'Beaumont Summit Kit', 'Price': '£42.00', 'Link': 'https://gopher1.extrkt.com/?product=beaumont-summit-kit'}, {'Name': 'Hyperion Elements Jacket', 'Price': '£51.00', 'Link': 'https://gopher1.extrkt.com/?product=hyperion-elements-jacket'}, {'Name': 'Taurus Elements Shell', 'Price': '£65.00', 'Link': 'https://gopher1.extrkt.com/?product=taurus-elements-shell'}]	XS, S, M, L, XL	None	None	None	Black, Blue, Orange
2714	24-UG02	https://gopher1.extrkt.com/?product=pursuit-lumaflex-tone-band	Pursuit Lumaflex™ Tone Band	£16.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/ug02-bk-0-300x300.jpg	Fitness Equipment	This is a simple product called Pursuit Lumaflex™ Tone Band	Save your knees and joints while strengthening arms, legs and core with the Pursuit Lumaflex™ Tone Band. This ultra-durable training tool lets you complete a full-body workout free of bulky machines or free weights.	['Gear', 'Fitness Equipment']	Home and/or gym use.Ergonomic handles.	[{'Name': 'Sprite Foam Yoga Brick', 'Price': '£5.00', 'Link': 'https://gopher1.extrkt.com/?product=sprite-foam-yoga-brick'}, {'Name': 'Harmony Lumaflex™ Strength Band Kit', 'Price': '£22.00', 'Link': 'https://gopher1.extrkt.com/?product=harmony-lumaflex-strength-band-kit'}, {'Name': 'Zing Jump Rope', 'Price': '£12.00', 'Link': 'https://gopher1.extrkt.com/?product=zing-jump-rope'}, {'Name': 'Sprite Stasis Ball 65 cm', 'Price': '£27.00', 'Link': 'https://gopher1.extrkt.com/?product=sprite-stasis-ball-65-cm-3'}]	None	Gym	Men, Women, Unisex	Rubber, Synthetic	None
2755	24-WB04	https://gopher1.extrkt.com/?product=push-it-messenger-bag	Push It Messenger Bag	£45.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/wb04-blue-0-300x300.jpg	Performance Fabrics	This is a simple product called Push It Messenger Bag	The name says so, but the Push It Messenger Bag is much more than a busy commuter’s tote. It’s a closet away from home when you’re pedaling from class or work to gym and back or home again. It’s the perfect size and shape for laptop, folded clothes, even extra shoes.	['Gear', 'Bags|Collections', 'Performance Fabrics']	Adjustable crossbody strap.Top handle.Zippered interior pocket.Secure clip closures.Durable fabric construction.	None	None	School, Urban, Yoga	None	Nylon, Polyester	None
2716	24-UG01	https://gopher1.extrkt.com/?product=quest-lumaflex-band	Quest Lumaflex™ Band	£19.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/ug01-bk-0-300x300.jpg	Fitness Equipment	This is a simple product called Quest Lumaflex™ Band	From leg extensions and standing squats to a full range of floor routines, the Quest Strength Band brings your own personal gym with you everywhere you go. Designed to add extra resistance to any training session, this strength band helps you tone and define your muscles. You’ll love the extra comfort of its grippy handles and adjustable design.	['Gear', 'Fitness Equipment']	Adjusts from 30″ to 55″.Grippy comfort handles.Stretchy rubber construction.	[{'Name': 'Sprite Stasis Ball 55 cm', 'Price': '£23.00', 'Link': 'https://gopher1.extrkt.com/?product=sprite-stasis-ball-55-cm-3'}, {'Name': 'Sprite Stasis Ball 75 cm', 'Price': '£32.00', 'Link': 'https://gopher1.extrkt.com/?product=sprite-stasis-ball-75-cm-2'}, {'Name': 'Sprite Stasis Ball 75 cm', 'Price': '£32.00', 'Link': 'https://gopher1.extrkt.com/?product=sprite-stasis-ball-75-cm'}, {'Name': 'Pursuit Lumaflex™ Tone Band', 'Price': '£16.00', 'Link': 'https://gopher1.extrkt.com/?product=pursuit-lumaflex-tone-band'}]	None	Gym	Men, Women, Unisex	Leather, Plastic, Rubber	None
2292	WS12	https://gopher1.extrkt.com/?product=radiant-tee	Radiant Tee	£22.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/ws12-orange_main-300x300.jpg	Performance Fabrics|Clothing	This is a variable product called a Radiant Tee	So light and comfy, you’ll love the Radiant Tee’s organic fabric, feel, performance and style. You may never want to stop moving in this shirt.	['Clothing', 'Women', 'Tops', 'Tees|Clothing', 'Promotions', 'Tees|Clothing', 'Collections', 'Performance Fabrics|Clothing']	Salmon soft scoop neck tee. Athletic, semi-form fit. Flat seams prevent chafing. 67% Organic Cotton / 28% Hemp / 5% Spandex.	[{'Name': 'Karissa V-Neck Tee', 'Price': '£32.00', 'Link': 'https://gopher1.extrkt.com/?product=karissa-v-neck-tee'}, {'Name': 'Iris Workout Top', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=iris-workout-top'}]	XS, S, M, L, XL	None	None	None	Blue, Orange, Purple
1076	MSH07	https://gopher1.extrkt.com/?product=rapha-sports-short	Rapha  Sports Short	£35.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/msh07-black_main-300x300.jpg	Erin Recommends|Clothing	This is a variable product called a Rapha  Sports Short	For those about to sweat, we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear, while moisture-wicking performance fabric helps prevents sweat build-up.	['Clothing', 'Men', 'Bottoms', 'Shorts|Clothing', 'Promotions', 'Men Sale|Clothing', 'Collections', 'Erin Recommends|Clothing']	Black shorts with royal accents. Compression liner.  Inseam: 8″.  Machine wash/dry.	None	32, 33, 34, 36	None	None	None	Black, Blue, Purple
1751	WJ05	https://gopher1.extrkt.com/?product=riona-full-zip-jacket	Riona Full Zip Jacket	£60.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/wj05-brown_main-300x300.jpg	Jackets	This is a variable product called a Riona Full Zip Jacket	The Riona Basic Zip Jacket makes the perfect extra layer for cold-weather workouts. It features amazing breathability and moisture management, but full-length zipper lets you moderate your core temperature even more.	['Clothing', 'Women', 'Tops', 'Jackets']	Brown heather full zip rouched jacket. Side hand pockets for extra storage. High collar. Thick cuffs for extra coverage. Durable, shape retention material to longer wear.	[{'Name': 'Inez Full Zip Jacket', 'Price': '£59.00', 'Link': 'https://gopher1.extrkt.com/?product=inez-full-zip-jacket'}, {'Name': 'Augusta Pullover Jacket', 'Price': '£57.00', 'Link': 'https://gopher1.extrkt.com/?product=augusta-pullover-jacket'}]	XS, S, M, L, XL	None	None	None	Brown, Green, Red
2735	24-MB06	https://gopher1.extrkt.com/?product=rival-field-messenger	Rival Field Messenger	£45.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/mb06-gray-0-300x300.jpg	New Luma Yoga Collection	This is a simple product called Rival Field Messenger	The Rival Field Messenger packs all your campus, studio or trail essentials inside a unique design of soft, textured leather – with loads of character to spare. Two exterior pockets keep all your smaller items handy, and the roomy interior offers even more space.	['Gear', 'Bags|Collections', 'New Luma Yoga Collection']	Leather construction.Adjustable fabric carry strap.Dimensions: 18″ x 10″ x 4″.	[{'Name': 'Wayfarer Messenger Bag', 'Price': '£45.00', 'Link': 'https://gopher1.extrkt.com/?product=wayfarer-messenger-bag'}, {'Name': 'Overnight Duffle', 'Price': '£45.00', 'Link': 'https://gopher1.extrkt.com/?product=overnight-duffle'}]	None	Travel, Urban	None	Leather, Nylon, Suede	None
1259	MT05	https://gopher1.extrkt.com/?product=rocco-gym-tank	Rocco Gym Tank	£24.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/mt05-blue_main-300x300.jpg	Tanks	This is a variable product called a Rocco Gym Tank	Weights? Heavy Bag? Bikram? However you get sweaty, you’ll be prepared with the moisture-wicking all-purpose Rocco Gym Tank. The free-moving cut gives you maximum range of motion, with flatlock seams to eliminate chafing.	['Clothing', 'Men', 'Tops', 'Tanks']	Light blue heather gray tank. Quick-drying, moisture-wicking. 4-way stretch construction. Flatlock seams prevent chafing. Mesh at back for breathability. 100% Polyester. UPF 50 protection.	[{'Name': 'Erikssen CoolTech™ Fitness Tank', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=erikssen-cooltech-fitness-tank'}, {'Name': 'Tiberius Gym Tank', 'Price': '£18.00', 'Link': 'https://gopher1.extrkt.com/?product=tiberius-gym-tank'}, {'Name': 'Helios Endurance Tank', 'Price': '£32.00', 'Link': 'https://gopher1.extrkt.com/?product=helios-endurance-tank'}, {'Name': 'Primo Endurance Tank', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=primo-endurance-tank'}]	XS, S, M, L, XL	None	None	None	Blue
907	MS09	https://gopher1.extrkt.com/?product=ryker-lumatech-tee-crew-neck	Ryker LumaTech™ Tee (Crew-neck)	£32.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/ms09-blue_main-300x300.jpg	Tees	This is a variable product called a Ryker LumaTech™ Tee (Crew-neck)	The crew-neck Ryker LumaTech™ Tee hides premium performance technology beneath unassuming looks. The featherweight blend of fabrics wicks away moisture to keep you cool and dry in every phase of your active life.	['Clothing', 'Men', 'Tops', 'Tees']	Royal polyester tee with black accents. Relaxed fit.  Short-Sleeve.  Machine wash/dry.	[{'Name': 'Atomic Endurance Running Tee (V-neck)', 'Price': '£28.00', 'Link': 'https://gopher1.extrkt.com/?product=atomic-endurance-running-tee-v-neck'}, {'Name': 'Aero Daily Fitness Tee', 'Price': '£24.00', 'Link': 'https://gopher1.extrkt.com/?product=aero-daily-fitness-tee'}, {'Name': 'Deion Long-Sleeve EverCool™ Tee', 'Price': '£39.00', 'Link': 'https://gopher1.extrkt.com/?product=deion-long-sleeve-evercool-tee'}, {'Name': 'Balboa Persistence Tee', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=balboa-persistence-tee'}]	XS, S, M, L, XL	None	None	None	Black, Blue, Red
755	MS02	https://gopher1.extrkt.com/?product=ryker-lumatech-tee-v-neck	Ryker LumaTech™ Tee (V-neck)	£28.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/ms02-gray_main-300x300.jpg	Tees	This is a variable product called a Ryker LumaTech™ Tee (V-neck)	Don’t be fooled by its classic style; the Ryker LumaTech™ Tee embodies the future of performance apparel. Its featherweight blend of fabrics wicks away moisture to keep you cool and dry, whether racking up miles, hitting three pointers or strutting the boardwalk.	['Clothing', 'Men', 'Tops', 'Tees']	Relaxed fit.  Short-Sleeve.  Machine wash/dry.	[{'Name': 'Logan  HeatTec® Tee', 'Price': '£24.00', 'Link': 'https://gopher1.extrkt.com/?product=logan-heattec-tee'}, {'Name': 'Strike Endurance Tee', 'Price': '£39.00', 'Link': 'https://gopher1.extrkt.com/?product=strike-endurance-tee'}, {'Name': 'Balboa Persistence Tee', 'Price': '£29.00', 'Link': 'https://gopher1.extrkt.com/?product=balboa-persistence-tee'}, {'Name': 'Ryker LumaTech™ Tee (Crew-neck)', 'Price': '£32.00', 'Link': 'https://gopher1.extrkt.com/?product=ryker-lumatech-tee-crew-neck'}]	XS, S, M, L, XL	None	None	None	Black, Blue, Gray
1960	WP05	https://gopher1.extrkt.com/?product=sahara-leggings	Sahara Leggings	£75.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/wp05-gray_main-300x300.jpg	Erin Recommends|Clothing	This is a variable product called a Sahara Leggings	Contrast colors, full-length leggings, and opaque, high-stretch fabric define the Sahara. Flat-locked seams and quick-drying wicking properties prevent chafing. A deep elasticated waistband and carefully positioned seamlines create a flattering silhouette.	['Clothing', 'Women', 'Bottoms', 'Pants|Clothing', 'Promotions', 'Pants|Clothing', 'Collections', 'Erin Recommends|Clothing']	Pinstripe legging with rouched ankles. Secret pocket at waistband. Flat seams for comfort. Shaped fit with low rise. 4-way stretch, moisture-wicking material.	[{'Name': 'Portia Capri', 'Price': '£49.00', 'Link': 'https://gopher1.extrkt.com/?product=portia-capri'}, {'Name': 'Diana Tights', 'Price': '£59.00', 'Link': 'https://gopher1.extrkt.com/?product=diana-tights'}]	28, 29	None	None	None	Blue, Gray, Red
2740	24-WB05	https://gopher1.extrkt.com/?product=savvy-shoulder-tote	Savvy Shoulder Tote	£32.00	https://gopher1.extrkt.com/wp-content/uploads/2023/11/wb05-red-0-300x300.jpg	Erin Recommends	This is a simple product called Savvy Shoulder Tote	Powerwalking to the gym or strolling to the local coffeehouse, the Savvy Shoulder Tote lets you stash your essentials in sporty style! A top-loading compartment provides quick and easy access to larger items, while zippered pockets on the front and side hold cash, credit cards and phone.	['Gear', 'Bags|Collections', 'Erin Recommends']	Water-resistant shell.Water bottle pocket.Padded, articulating shoulder strap.Dimensions: W 21″ x H 15″ x D 10″.	[{'Name': 'Endeavor Daytrip Backpack', 'Price': '£33.00', 'Link': 'https://gopher1.extrkt.com/?product=endeavor-daytrip-backpack'}, {'Name': 'Strive Shoulder Pack', 'Price': '£32.00', 'Link': 'https://gopher1.extrkt.com/?product=strive-shoulder-pack'}]	None	Gym, Yoga	None	Nylon, Polyester, Rayon	None
